person,label
30392c9d,0.003
aecdf074,0.02
fd015df5,0.01
f07b4328,0.148
20ff9ba3,0.09792857142857143
3ce9a5a3,0.087
e900bcb4,0.00675
6803ab57,0.077
d7e38715,0.0
ba4b3d23,0.095
f439ab38,0.0
a919cebd,0.003
b6b45b69,0.012
8d975212,0.001
bad76a88,0.006
ec0a7a06,0.081
78656a84,0.038
3da731e5,0.168
ffacfff0,0.0
b0b32202,0.041
c6238b62,0.072
a3f2a098,0.307
42b321e3,0.001
c6237cac,0.0
184dc8d0,0.23806492335126753
e146472e,0.089
5d867ece,0.0
aaf0fa6e,0.002
bab4ec28,0.0
1c56c77b,0.03
37000cb0,0.018
9d015ecb,0.105
c885421b,0.305
5b3d9cdd,0.29
8ea36b73,0.01
d11e26d1,0.001
94439847,0.093
529345c6,0.031
afddc411,0.018
1ab2a6c1,0.0
f4ca263b,0.002
edbc8b59,0.188
1e385156,0.002
0b4341bb,0.0
e1b460e8,0.105
ab79959e,0.01
8dad3b43,0.112
8e95a791,0.0
a97104e8,0.072
f5fde523,0.0016666666666666666
8d312b93,0.109
79f16475,0.188
0c1c6a9d,0.075
67ad5488,0.001
71b056c2,0.018
28aef7f8,0.126
5f6ec104,0.002
7ae94d49,0.0
504d36a4,0.0
fbecc55a,0.007
4c04c63f,0.0
79786e37,0.00195
073cdd36,0.085
2ddbd6eb,0.128
e29e595f,0.349
8ea714e1,0.116
7a07402e,0.014
5457185a,0.0
34bddf48,0.087
32ef16e3,0.0
20671d2e,0.069
df8e4ce7,0.169
f521b7d2,0.017
f657b074,0.004
99849e8f,0.328
21ac6fa8,0.077
9cffbf24,0.008861538461538462
a903937c,0.0
b319916c,0.158
667e5975,0.9172030575208935
23246692,0.023
303884dc,0.11785843459508923
befb1a5c,0.059
865b62ce,0.041
49574271,0.109
8b8fe7ae,0.106
a2852d91,0.168
88d8aac2,0.145
387aeb76,0.09
d5233a34,0.0
df1e31b0,0.183
1390f1a7,0.112
813fa92c,0.0
9955aa4b,0.053
aad2a22f,0.11
3946cf3f,0.04
7203743e,0.012
000e619d,0.047
e2eddcef,0.0
0222570f,0.01
acaa6b1f,0.056
ebcc50cd,0.006
476f312e,0.026
40010aae,0.008
617c73a4,0.034
c1baa617,0.003
ab48a8c4,0.03
06c033ec,0.115
679da592,0.027
d25ae024,0.0
76e103ad,0.018
0d9ba914,0.0
4a7f5660,0.26
40c335ec,0.166
8f308841,0.074
828d7de9,0.045
55a8cb41,0.005
3dc3c754,0.245
99d4d406,0.068
8cceb03f,0.018
cf6cb007,0.047
3c39a5a1,0.049
6897c65f,0.029
9b0f2407,0.08
ffd62616,0.063
65af6718,0.022
d6b9eb3d,1.0
53bfbd9f,0.272
c350e842,0.074
5454a862,0.246
7dd4b04d,0.021
b2a10d4a,0.093
722940fd,0.068
bd803114,0.014
b8819657,0.033
cf392413,0.026
6a88f100,0.0
93d18691,0.423
8a690b95,0.207
398a253c,0.015
089e36af,0.0
f18684c7,0.082
5dbbc8a8,0.016
c0061a04,0.044
6fc8cf8a,0.0
254644b8,0.014
ed7ba79c,0.39194736842105266
44cb8190,0.057
48166f63,0.164
b0aabb12,0.033
35572725,0.128
9de9752d,0.016
950baaab,0.1
967141d3,0.14
0967f3a4,0.004
3c615521,0.117
1084b2e9,0.253
aa8be0ff,0.024
809d5b22,0.091
0af3f1f1,0.055
160fcfa0,0.11
61ce476a,0.075
089aeed8,0.126
c0f2beb1,0.047
c0d047d7,0.016
327b34d1,0.116
6ba1bcb5,0.14633633503096755
0f148a1d,0.022
92c79ffe,0.0
3708de02,0.001
80bea364,0.077
f751cce1,0.350861037235933
7fb0812d,0.157
ecd8d3a2,0.168
0c31095e,0.0
1cf7cf15,0.045
14a17016,0.133
a0c515ab,0.013
beebb1c5,0.024
93b88670,0.231
4dda8298,0.482
788e1283,0.001
1b34ef74,0.0
48fae643,0.049
cb1a2f8c,0.07
5499decf,0.078
abb2d4d2,0.115
48a18898,0.083
375d7466,0.0
4827f80a,0.154
47481c7c,0.221
a4a5a978,0.0
41e41331,0.095
4eec742b,0.035
2b69780e,0.015
61a2abab,0.011
4cdc68e0,0.128
173eb920,0.027
ae3327be,0.0
8dd58746,0.038
ea17b0d3,0.001
4156e92c,0.113
aa38e28f,0.002
cbe2f4f4,0.0
99404743,0.252
63dbe1fd,0.069
9df7b18a,0.021
21f77874,0.0
65d4cec3,0.013
1005c4e6,0.108
35bd853b,0.011
b1472952,0.157
51b1f975,0.088
31ac75b6,0.114
1e8ce6cc,0.052
31d0897e,0.002
9c7f871d,0.055
052d6778,0.087
ba1ba51c,0.02
b5fc9175,0.006
17176643,0.056
bd0a63d9,0.235
8f1ddcbe,0.056
bb3a9c31,0.058
78bc5b9b,0.02
332a30b1,0.00196
4670610c,0.13391666666666668
0fa53195,0.26
7920f264,0.047
a754c9f4,0.002
e81d5f2a,0.027
008287e4,0.184
a658227a,0.241
5910a048,0.215
3b927442,0.13
e4437111,0.0
c1c057ee,0.054
1ebe2a6c,0.013
51a4ccb7,0.035
301f65d6,0.075
026b66ef,0.0
b672159a,0.011
4cf76239,0.02982758620689655
4010e2f2,0.001
39f82c83,0.002
3b2c4507,0.001
32506ccb,0.047
25ee9f26,0.08
73446242,0.049
ce07b2b1,0.161
f28f9ccd,0.027
89e1de20,0.119
31705420,0.05035929142811872
94295e23,0.054
a0edbe1c,0.083
658ec1e1,0.38
4302ef9b,0.075
7ff46259,0.047
3704bfea,0.022
7d1b0084,0.064
806a3de3,0.056
c6aff7a0,0.173
48f54bbe,0.007
ed69ee84,0.003
f8d90aa5,0.308
05237699,0.047
254324ae,0.49388888888888893
e5fed77f,0.074
59b97897,0.138
bdfd4d1d,0.075
af7db878,0.336
289b230d,0.0
3e823c41,0.129
405f85ca,0.061
7241d531,0.108
c7b01e89,0.229
716fbcc6,0.062
14987410,0.016
e349b7ee,0.0
4215f21d,0.089
b9a076de,0.112
863b8554,0.022
32ad8b20,0.033
db818d96,0.003
f0fe4378,0.042
b4692ec0,0.093
edc64149,0.03
44ff2b9c,0.0
26c41e8f,0.093
ee16de28,0.031
19049826,0.164
d91fb39c,0.096
d40f8689,0.032
05aba175,0.001
06872f0b,0.04288679245283019
c35b0f2a,0.107
20199b25,0.026
8e17778e,0.031
2e1d4f8b,0.008
44e90fd0,0.083
59f21f45,0.0
3a63dc6f,0.009
c00c361f,0.03
1f4d42cb,0.6
f41562c5,0.102
2e2815cc,0.16
61f94ac4,0.025
e6e67552,0.053
0924371d,0.509
9ede5b31,0.107
26499400,0.102
4eb7ad4b,0.004
d34eda90,0.198
d7753088,0.049
50a27eb3,0.047
75e69e27,0.562
42db17ef,0.111
bbed9a46,1.0
dd9227d8,0.186
18c5c414,0.14087238095238094
6ab1d0e0,0.038
7e7fb59b,0.04
09833fa3,0.02
637eba0e,0.041
0081cd73,0.008
198be4d2,0.029
bd76f43a,0.005854983573302758
61a4f6a8,0.013
12a31ede,0.136
9912ca47,0.033
1fa2dd02,0.005
a24c0b5f,0.199
fc522742,0.181
0e77a3a8,0.01
c0b97cb5,0.06
a109ca91,0.042
07ad7c88,0.133
3ed24bd9,0.088
03a0d815,0.012
067f8d78,0.0
b6d25ad8,0.109
99094988,0.03
9b350bb5,0.505
0ee8ea57,0.014
b056beb4,0.0
c796ca71,0.051
dce54bc5,0.078
f0d8f2c9,0.585
333cf59f,0.049
263ae8f4,0.081
f58af259,0.155
338acaf4,0.009
4659ec4e,0.236
947db7a8,0.195
58b2a340,0.003
5ae5c637,0.015
5fc8f284,0.015
7fcb3a5a,0.0
3df48a19,0.008
8bc18fb6,0.013
7db02fc7,0.049
28dc4e01,0.254
f9e32f82,0.045
c38e5420,0.036
36cb24cc,0.047
d80d8a2e,0.009
e47e8859,0.02
7a570d4b,0.213
c213125f,0.009
780b8783,0.043
1fea4416,0.0
fcb50e07,0.009
1d3b8a8b,0.006
1f5481f1,0.039
dbd94f59,0.094
11dfd869,0.222
2208c6b0,0.104
5adc0739,0.185
b5e2c66a,0.0
8e316a06,0.049
b42ba26c,0.0
94aae70e,0.117
183f513a,0.044
f6d8a2ec,0.002
16d8a2d0,0.0
24e198a5,0.0
42e51faf,0.281
e040f320,0.003
4ffbec93,0.003
b41101a7,0.145
f745b81a,0.196
9e56d3d8,0.339
abfbe712,0.062
30d89edd,0.186
037f3cec,0.224
5bc3ffb8,0.062
e2dd1147,0.123
d9e1ece2,0.05191534394727502
2bc4023b,0.01
eaecd9fa,0.011
d8a523b3,0.061
fea217f5,0.108
9388007b,0.024
ab3130ae,0.065
e8dd72f6,0.011810185185185186
9d8d7621,0.068
02285678,0.314
af1cda53,0.041
3845c3c8,0.009
68222cd7,0.212
dad5c91e,0.096
f7ed805b,0.009
c413bf60,0.098
b9643464,0.107
9869229b,0.013
f854b483,0.005
5a234e9d,0.001
dc28a01f,0.001
4fc484ad,0.04
b759973a,0.010941176470588235
1b2414b3,0.071
9481c227,0.024
95b3557d,0.306
2211fcd8,0.02
a0ccd061,0.012
4601d782,0.186
bc28100a,0.048
ddccbcf1,0.025
32c24586,0.0
1319ca13,0.095
6f4b0b02,0.054
b98d98ad,0.104
6eb7e207,0.107
a86e3e17,0.003
c3d99dd8,0.042
db298dab,0.011
9eaa548d,0.034
49e635a1,0.015
e2495879,0.0
ed4a4293,0.003
905c88c0,0.436
0ae6e81d,0.035
3941361e,0.094
94d3dc43,0.241
aa5a28ef,0.132
89519a17,0.005
28fe7d08,0.042
29b111d1,0.071
0d108f2b,0.0
f56f6647,0.037
9f6bb1b8,0.08
80e8d6bf,0.9125420302945627
c2a4c7a2,0.001
0f1f714b,0.008
f052903c,0.006
00754f5e,0.0
f9ba48a1,0.099
5a783014,0.215
c9750ea8,0.0
85981c7b,0.022778939393939397
ad1050e2,0.05
4b98b3ed,0.019
71d40a41,0.020867424242424243
70a924cf,0.004
33acf4d4,0.09817843055961972
1dc88c0a,0.06881140075705293
a635706d,0.01
fa89568d,0.046
7b10cf6d,0.044
f47685ac,0.048
ba39dc10,0.0
9acc24bf,0.265
19e355cc,0.00795
8566e9ea,0.075
192d8d8f,0.381
09793121,0.004
b03e27de,0.007
9acf8112,0.121
646d157f,0.0029310344827586207
cc52075c,0.091
61b17122,0.016
94b60605,0.081
24d75a1e,0.064
640b3d64,0.008
a8ab701a,0.072
fad0f24b,0.004059125188536954
176c52e0,0.033
30e2f22f,0.002
643ced2f,0.002
fc0a70f9,0.01
2cdeafd3,0.186
eaed6328,0.08
add046f4,0.094
b762f3a7,0.129
bb734e0d,0.006
d0c95e38,0.007
28afff93,0.096
0d859602,0.006
0eca7ed3,0.153
d58c15a7,0.193
31de6872,0.082
b793fc69,0.137
9e7337bc,0.05
ebb452f8,0.01264
418158a9,0.064
7675ee4a,0.222
28ba2f91,0.6409750000000001
6e082ccc,0.022
cc381407,0.007
9ec2c267,0.097
1458da47,0.004
e2bce12f,0.146
28abb01c,0.008
94f46b02,0.018
c4238d30,0.0
da4b6284,0.181
b50d42d0,0.075
04dc5661,0.402
64ed9cf9,0.428
22ff59f6,0.013
e35415ed,0.264
4b1911ae,0.099
a8ab727e,0.084
aa481566,0.159
db9e5f2a,0.099
48b98d4c,0.06
84810f99,0.128
16c3469d,0.0
62ae07ab,0.844406455251313
8e5dcfc1,0.126
b7f7acb4,0.004
2032fc0a,0.041
56c77d89,0.057
36293e3c,0.203
a3c7510a,0.367
de807176,0.048
64cdb86c,0.021
088ccfd7,0.106
2155d6b0,0.14441642567491692
f6020705,0.077
42c0fcb1,0.148
a6e9b7e7,0.011
c79a1054,0.061
9859a338,0.261
b409dc2a,0.256
c1c04855,0.083
a812b1a5,0.084
6d8ced35,0.02
8f9d64a0,0.201
b78b997e,0.058
42c9e275,0.6328541666666667
5674d5fe,0.046
7d032062,0.154
14bed403,0.111
a0b1bafd,0.135
2418b7f1,0.083
01696aab,0.028
522a15b7,0.162
73e17c38,0.5141651534430732
f21ef35a,0.073
7cc6f5c9,0.041
5877a07d,0.061
716c5103,0.057
f3fa2912,0.06
ffd41214,0.054
130e8e5c,0.099
57b0c4c3,0.029
31a1b01b,0.026
73be81ac,0.261
ee2b3c38,0.141
154a12cb,0.232
a45e9f0f,0.05
94cf593f,0.445
7f401870,0.005
58d382ae,0.089
5cebe00f,0.037
91d6abd4,0.099
5bdf441e,0.047
2bddd553,0.103
8dab0502,0.11771459290917086
cc952f3b,0.03
4e983013,0.03
85f45291,0.152
730f0b53,0.071
56604293,0.002
bb121beb,0.138
152de390,0.059
b32fea0d,0.084
ba1af5c4,0.281
124f95e9,0.534
c436b34d,0.053
7be25278,0.059
d46e5322,0.039
44e89b77,0.026
9396a77e,0.027
1179b63f,0.072
b5040c6c,0.016
1209ce09,0.012
c1924a0e,0.105
0d5948e9,0.012
e19c842b,0.168
3ee6227c,0.234
23aefd1c,0.208
264f9c82,0.0
36f18936,0.0
6ae14b34,0.046
c938d04a,0.109
a80b319e,0.18362205387205388
fd08516e,0.003
1586dd04,0.7212534397014889
8a551319,0.04
2cfee64d,0.008
58f3e65e,0.0
54120a2e,0.023
16aa53a8,0.068
f062c977,0.006
83898012,0.114
54b2232a,0.097
afba20b9,0.0
33d3a264,0.0
88470909,0.086
f947db77,0.012
8a50cb5e,0.055
c6ede0cb,0.386
0e00f12f,0.161
5a012233,0.107
aec4129d,0.066
09a6536f,0.05
8546ef16,0.091
32959a24,0.0
14aa17b5,0.022
0cbfded8,0.018
200deb09,0.026
cba5d42a,0.007
9e7c197e,0.022
6652b1f6,0.11
a23054cd,0.6948130434782609
d325a29f,0.084
c6a6538a,0.114
39ff1271,0.092
0aed974d,0.012
3c12a4bf,0.014
a52df914,0.376
5255b2fe,0.035
c8c06664,0.025
34e50361,0.029
e608c483,0.007
b8b92b7b,0.0
835abef8,0.319
5fcea5de,0.043
6fc7c588,0.009
01094049,0.003
b72e698a,0.26231778172472114
7b0a4a34,0.4150697629868906
55436ae2,0.219
146fe352,0.03064516129032258
ef3c9f39,0.288
062dd1cb,0.032
eec7dce0,0.0
f9ea5542,0.052417077175697865
ab0d584f,0.003
de9c2d92,0.008
bda049db,0.17654092635239213
c6dc7b7a,0.063
b4c2d570,0.446
1670528f,0.061
360194ef,0.53
d08d205d,0.013
13ed7e9f,0.01
1c6f347a,0.161
e096556d,0.058
8f0936fe,0.0
7570ea02,0.031
7d4c91f0,0.002
7c1ca88d,0.02
e42abbf5,0.0
4a55d40d,0.025
86715cc2,0.0
57185d42,0.03
14f0db85,0.004958333333333334
17e9c127,0.036
fd9128b9,0.069
98d3e75f,0.019
25d65764,0.026
acc0b59f,0.0
eb8d0ede,0.033869565217391304
42509cfe,0.05488218390804597
46f084a2,0.329
07b99a01,0.069
5c994d72,0.033
d45692cb,0.123
72e1de71,0.074
7f44a6cc,0.005
a261573f,0.004
efbe3e3d,0.207
04479796,0.037
8a106d8e,0.014
5290b048,0.006
b98fbfa1,0.02970825702075702
3bce459d,0.106
af1177a5,0.032
b786a84a,0.067
58ef690b,0.097
fd305833,0.07
9c2b1d50,0.074
9a3f5350,0.213
e478a085,0.0
3a4bf431,0.11
1b328932,0.012
a6f8fcef,0.011
d4e33d54,0.03
c565cf47,0.1343984962406015
b0071f40,0.0
e88bae25,0.084
b0ff3c8b,0.0
0ce26294,0.125
e83172d6,0.059
e6266c74,0.107
5695de50,0.024
c489e2c2,0.072
3c072d91,0.36
6bfefe9e,0.002
d86e3f4d,0.053
e447d970,0.003
6fad3f9d,0.018
3550d1f7,0.01
640bfe5c,0.14
9ed9badf,0.009152036199095024
6bbe31c6,0.36140453957962543
74bb5eda,0.010151424287856071
391986d1,0.024
06d450a7,0.04377777777777778
ef2b0f19,0.048
355551f3,0.005
65e23a78,0.338
f77b98f1,0.029
489fecd5,0.009
93711c32,0.0
f567f4ae,0.142
01ad4042,0.369
2defabef,0.001
ffa0b2f3,0.269
f682ccd8,0.109
1a863ace,0.004
ad0b752a,0.0
2a77c3fc,0.108
eea5a275,0.006
c2159c8f,0.004
e45b7778,0.017
aa6dffc2,0.051
00cd1373,0.249
f91d44e9,0.257
b76fc016,0.081
013fce70,0.001
b0b1972e,0.002
750d283a,0.013
dc5fbb12,0.037
895ff3a1,0.005
a4f4207d,0.0
38d3d738,0.0
7b4c1ca1,0.0
a695db72,0.007
0d079711,0.037
c0e38d0b,0.035
acbddcd1,0.0
17ce81a2,0.187
2489870a,0.074
2ddcf0ba,0.187
50363032,0.051
787c38b9,0.183
c242e14e,0.179
e669892c,0.054
e27ae5a7,0.009
6e612317,0.05297993723011771
439113ce,0.17
8cf151bf,0.033
c98eb274,0.0
cf31dd93,0.013
fb6c0b0c,0.006
755e3164,0.115
bbde1efc,0.076
44c7e26e,0.01
d1feca1c,0.051
86d6d2ec,0.015
43b6a905,0.034
17670eba,0.002
eaaa9e9d,0.4920380880395985
a3532a87,0.01396875
8925fdd7,0.102
a6034d33,0.044
eb0b48da,0.037
e1279c5b,0.05
0800358e,0.098
27309541,0.001
662824d5,0.27
21f28572,0.011
63fffe70,0.07
4135a920,0.020629181837652603
b10120b5,0.005
b1aa70b2,0.023
aad5f5ce,0.053
8ca30177,0.103
4b0942b2,0.079
fa870b92,0.225
c22a5f52,0.028413793103448274
16089c5e,0.001
6bfe588c,0.091
e4d90ed6,0.041
b47d2f88,0.0
88af2591,0.06
babc5862,0.013
f7818b5d,0.0
4b3784ff,0.062
d575d97a,0.102
a080af28,0.044
9c43d3db,0.061
f8d3d284,0.015
097cbc1e,0.05
7a7671f4,0.0
ecfeb8e5,0.051
cfdc2793,0.121
759c4859,0.0
a2cdde40,0.0
070b29c0,0.0
156e14f5,0.106
cd5e6129,0.23264073519073517
c81549c5,0.012
be391f43,0.0
4f6ba198,0.001
eaaad298,0.024
2ffb782a,0.031
7a4d5c3c,0.024
9f0a3990,0.006
3c250b8d,0.031
a7df861e,0.033
708615ce,0.00860175339366516
392bde86,0.012
c5fdddf4,0.041
63a86abe,0.037
177e4910,0.306
4093dd52,0.045
df91af5a,0.044
65481d96,0.103
e97c6923,0.085
9bacbd99,0.251
c001bb40,0.189
e2f06f65,0.033
6ee97fd8,0.038
a3ec064b,0.077
f326c74a,0.047
7f9febe0,0.369
3bc71c28,0.068
aba03e5c,0.049
e6cd548d,0.007
c4bf03b9,0.171
c71ffeed,0.052
a8066bba,0.044
cf1e27bb,0.253
9cdbf51a,0.138
cd0cfa1b,0.3639411764705882
17fcb5d1,0.056
99512086,0.016811258581235698
75fcf824,0.172
f6193f7f,0.072
10a52448,0.001
8c6e8cf5,0.086
34fc1642,0.221
9cd6488b,0.06
03f1562e,0.096
dbca1cc0,0.02
834c8c03,0.055
4bccacc6,0.014
961a105b,0.12
29c7aeae,0.008
4684db58,0.02
5a107f9c,0.002
afd66c14,0.0
fc8d2679,0.0028947368421052633
415760c7,0.008923076923076924
8df4e747,0.0
9d5f8900,0.099
346c8dad,0.037
a076f078,0.028
61e94b15,0.003
8151610d,0.028
bf3d9136,0.092
2d8d5f9b,0.173
182c40b7,0.0
6074f517,0.07131785615490586
0228b475,0.0208545653907496
5cdcc543,0.092
3d491095,0.034
5a859ede,0.005
ca06ff34,0.004
ca1cc29d,0.109
a891d2aa,0.0
196400fd,0.006
c7fbed68,0.024
13d219a4,0.295
2a4e7e52,0.0
be456e43,0.008
5b470724,0.056
fa813fea,0.021
5b8bc7c1,0.031
bce21dc5,0.0
df3ab43d,0.005856926406926407
06e4b8c8,0.001
5cf2a37e,0.0
36efe29a,0.0
167f05cb,0.7608966131907308
56c10388,0.179
ddd54d6c,0.0
de878555,0.266
0e5b6c3c,0.033
6a9f8dcb,0.008
ddb4d062,0.324
3e39e360,0.205
ade62d40,0.0
21afa69c,0.32290909090909087
ac462e39,0.179
ecb47e83,0.081
9baed7f7,0.282
1e65c922,0.228
39ed3684,0.074
3a028b01,0.05
ed2ca978,0.137
81874ebf,0.04
509e463e,0.047
18f65d0b,0.19095454545454546
d38b324d,0.019
ace4db37,0.0
ad6c4b16,0.019
5e2a8aad,0.048793103448275865
57826c6f,0.0
4271d753,0.002
9c50ed59,0.008
38c15f3c,0.052
8ff47e7c,0.012
e8b461b0,0.034
2befc5ea,0.016
6edd4bae,0.164
6277b1a5,0.003958333333333334
d28abe40,0.149
afeafbaf,0.2624638857519293
5177d37a,0.153
337be2b8,0.0
b75ac884,0.519
94f4e2be,0.03
71d0fdcc,0.148
8c30c0d8,0.056
9531b1bb,0.022
6968a96d,0.036
37b88523,0.016
a66e8424,0.352
a1c1e013,0.109
8a520076,0.092
021f11c8,0.046
fc4a6544,0.048
56a67da3,0.147
9848240b,0.017
ec3fd5c2,0.037
cfc9f122,0.0
b4bfc2d5,0.01
0ca07f08,0.093
7d1a42f8,0.085
acd112e2,0.117
8669deb3,0.5937138939958339
ce22bd17,0.002
aa90492e,0.064
9e08df06,0.0
4b160ec6,0.111
1f6cb8d6,0.039
1aa6e568,0.003
d94869ef,0.0
b0abb6f2,0.02
8bf8962c,0.015
d01563bd,0.067
3b67fd23,0.035
b91606cb,0.011
b8bbf1c2,0.058
57b977a8,0.0
644fc846,0.006
9f00bb8d,0.016
22d16cc3,0.0
a9ae81d4,0.004
e29eb0bd,0.7494869052818927
5ba6b49c,0.01567128203166752
2f7279d0,0.0
ecea016b,0.041739094982909175
ce4db6d8,0.001
f1d80388,0.088
11bd9930,0.151
3bab10e9,0.039
8427268a,0.0
4bc19583,0.015
6d9289f0,0.0
93ffb691,0.06
3601d2dc,0.006
3b77ccac,0.067
59ca13c5,0.0
33b57df5,0.0
31680960,0.099
9def8719,0.031
9131d061,0.116
39f230a7,0.007
cd90241c,0.00472
858fbae5,0.111
3559635d,0.0
b51eb63e,0.008
1978edfa,0.081
246eca2a,0.0
44b09889,0.077
a316185d,0.179
b039d9ca,0.02
95869a36,0.2835960456697299
082bd9bd,0.051
d23d022d,0.049
6b19097a,0.087
c3c842d7,0.176
a7b53d26,0.081
bcd5251b,0.10481428571428572
41809168,0.028
47732654,0.013
4225639e,0.035
008f480f,0.331
26a3c8cf,0.019
962df43e,0.053
1cf46934,0.097
baa1e971,0.126
d786c7f1,0.304
d09cbc25,0.019
e871bfe2,0.188
089eb49b,0.3386590588365045
ec321dc5,0.077
6069337b,0.001
8c7db79a,0.077
8f9ea839,0.016
15aa98cc,0.07
c540ffce,0.013925925925925925
e749f89e,0.01177777777777778
bc216e22,0.0
5c728a34,0.041
42399a8d,0.0
0800bcfb,0.068
c053da03,0.028
186d1072,0.0
67f40ebf,0.0
744eaf6b,0.0
e0bf5be2,0.002
60e1b8de,0.01724016563146998
883e18a0,0.14298916425777747
013dc935,0.0
17867b73,0.002
8e21f3ed,0.054
c9986ec9,0.0
11db9e17,0.041
cf3016a5,0.0
ecae6d08,0.0018636363636363638
ce166c85,0.047
d3aed32d,0.543
a8784c31,0.017
ae599e0f,0.073
4d71c361,0.0009565217391304348
34e8a77e,0.0
4f9368b9,0.025
27c8731a,0.099
5c7741c3,0.039
a475d538,0.038
cf9c39be,0.008
733fae97,0.053
2e72e51a,0.011916666666666667
73f760f0,0.016820616883116885
e1e5b830,0.0
052adc12,0.004
a80d050a,0.186
06c6384c,0.0
4736d62f,0.041
174c5832,0.0
6a364bac,0.013
3eea61bd,0.0
489e2db9,0.0
87c20388,0.005
20b5aec4,0.004
b2ff42d6,0.15
6ab2a202,0.0
d5167b15,0.052868395259024946
85b808bf,0.064
f8b79859,0.01988888888888889
19faf3af,0.0
647850e8,0.0013363636363636364
20f67ad1,0.339
bb15db3d,0.035
3970fb45,0.034
80f8b91a,0.006
2f9299b4,0.069
69c83927,0.0
9a129e9d,0.0
50b5377b,0.008
a7e32284,0.0
3236ba42,0.033
4954fa63,0.0
ef81cfa0,0.003
7041ff4b,0.001
d352985b,0.179
39e59ed1,0.009
e1b3755a,0.063
3788bb09,0.024
ab6cd7d4,0.0
562e41f2,0.004
3337d1e7,0.001
c977e774,0.042
92c0da7b,0.008
a5511154,0.004
0413b563,0.0
826fad7c,0.001
a5e8aea9,0.0
8a9cfc4e,0.005
0b544b65,0.003
a33bdc8e,0.293
317c312e,0.215
ce8e8b2b,0.0
e9d2d9d7,0.014
e66f25d1,0.035
65fc831e,0.005
bd1b7310,0.097
d18350c4,0.113
8b0a1bb0,0.077
3fe2483d,0.0
7e2bdd5d,0.0239375
e563e192,0.037
96f814cb,0.156
f8f04276,0.047
4ea36ea1,0.114
96c6a7d4,0.004
8999efc8,0.0
d7b45426,0.041
582b3521,0.242
5e1af6b2,0.006
2e5c6c29,0.001
6e181788,0.011
e912365e,0.043
056f89d4,0.44068651960784316
669f9849,0.004
e12af7bd,0.105
469eed73,0.504
98bf2a8e,0.021952380952380952
c1326d64,0.001
2d36eba3,0.0
d6e1220f,0.004
d4a07069,0.036
8425145f,0.024
9fe83f51,0.138
63a6d37d,0.002
5a1a62e7,0.0
85e7ff13,0.0
eff2c7ba,0.08
aaccc157,0.0
e81367fe,0.04
92fa69be,0.008
4dfaa9ab,0.116
57889d36,0.095
2166ee40,0.069
d5c8aa7d,0.0
4c31e6c1,0.002
2c6409d6,0.0
8b6c2447,0.111
96425a5d,0.0
98bd1948,0.035
94ff902a,0.316
6f6b4bb2,0.355
7e368412,0.004
04372918,0.163
9dfb5c26,0.0
f1ca3d45,0.462
7a83503a,0.05
e37af112,0.001
a7be42a7,0.022
94f3e785,0.0
0b63edae,0.052
e815a20d,0.0
d2e26269,0.004
8236dbd2,0.043
cb6d9723,0.003
02cec30a,0.019
da1320e7,0.0
9223767e,0.026
03413393,0.0696125641025641
2620d1d6,0.367
0ac6f80c,0.025
0e5df472,0.05
62c5d86f,0.0
910557d7,0.013
c2ac8e80,0.123
7e10a205,0.165
11cec667,0.079
bd30d72d,0.146
29a5f11a,0.036
689ebebb,0.006
3301b55a,0.031
8bd69ae9,0.0
dfbcda67,0.0
cd63e2e0,0.001
09030d39,0.089
e731e9bf,0.007952380952380952
b6685baa,0.04
91662b26,0.007
035c9c3c,0.157
3cc7edcc,0.001
761ea183,0.131
0a938014,0.013757960889685028
12811a3c,0.015
b242d1cb,0.036
b542fb11,0.118
f6a59584,0.007
44e43764,0.0
4b16132b,0.0
f641088a,0.041
edc70b43,0.0
111792ad,0.003
52ff0b5b,0.7212534397014889
8b024efe,0.031
7d510bc8,0.023
8872f09d,0.093
d92c7a6f,0.123
0de2ef8e,0.129
108fc620,0.016495147881889986
255a8808,0.113
c72e28b1,0.015
276c94a7,0.003
9591ec40,0.133
65c8598b,0.06585819088319088
b13919c0,0.019
b1e5286f,0.101
5fe438f9,0.032
220fb2a6,0.034
bc535ecc,0.034
169b2565,0.041
56443740,0.103
7e906544,0.007
41815297,0.026
b32a7e57,0.6654989707431925
1f4324c1,0.026
9d383c35,0.003
2e293222,0.11
0e1f3b59,0.12
955902e3,0.025
bb707476,0.011
a10b4e06,0.304
0cea3b63,0.025
f3cec38e,0.061
00caa482,0.18
af59a3fb,0.054
95c866f5,0.0
1d61ee9d,0.072
dc7670ea,0.054
f1f932f1,0.001
772db135,0.222
9fe78206,0.007
afec4d31,0.038
aa7040dd,0.172
7fb7b79e,0.0
b944f212,0.002
9eea4f17,0.003
a6cd7443,0.064
f08e5401,0.008
a0690113,0.0
bc65a077,0.02
4df8637e,0.001
e62aebde,0.092
e46d1aee,0.002
e62a70b6,0.039
8f7922d1,0.072
f35d872f,0.021956521739130434
31016b77,0.001
b8ec9038,0.024
390e370b,0.004
694f77aa,0.014
1f126730,0.0
c394083e,0.001
846bd26c,0.014
a56af0fd,0.162
24eb3962,0.025
8108caa3,0.0
cea1949b,0.009
d94b93ed,0.0
97ecf24d,0.09
f3b56f6d,0.006
52ad81ff,0.18156580276448697
c34af9f5,0.0
4c531482,0.018
213f1e1f,0.029
6f665e4b,0.007
